Date O1TC O2TC O3TC O4TC OPTC E1TC E2TC E3TC SO4 NO3 NH4 ALXC ASXC BAXC CAXC COXC CRXC CUXC FEXC HGXC KPXC MNXC NIXC PHXC PBXC RBXC SEXC SIXC SRXC TIXC VAXC ZNXC ZRXC
27DEC2001 0.0477911111 0.0786333333 0.1993333333 0.0897888889 0.0481222222 0.1044955556 0.1431888889 0.0288133333 0.4930333333 0.0888888889 0.0894444444 0.0109666667 0.0010278333 0.03658 0.0069622222 0.0035706667 0.0023998333 0.000513 0.0032266667 0.0024083333 0.0038577778 0.0007623333 0.0010596667 0.0003558333 0.0012596667 0.0021442222 0.0004646667 0.0092211111 0.00658 0.00425 0.00323 0.0007163333 0.001485
28DEC2001 0.0488911111 0.0818333333 0.2011333333 0.0904888889 0.0598222222 0.1064955556 0.1598888889 0.0384133333 0.4930333333 0.0888888889 0.0894444444 0.0067766667 0.0010278333 0.0748 0.0033422222 0.0015406667 0.0023998333 0.000487 0.0026266667 0.0024083333 0.0029977778 0.0008533333 0.0022756667 0.0026816667 0.0012486667 0.0021112222 0.0004616667 0.0046011111 0.00658 0.00425 0.00323 0.0007793333 0.0025245
29DEC2001 0.0312911111 0.0652333333 0.1885333333 0.0807888889 0.0007777778 0.0746955556 0.0933888889 0.0147133333 0.4930333333 0.0888888889 0.0894444444 0.0067766667 0.0010278333 0.0748 0.0030622222 0.0012506667 0.0023998333 0.000519 0.0024756667 0.0024083333 0.0029277778 0.0010126667 0.0010596667 0.0025216667 0.0012286667 0.0020302222 0.0007618333 0.0046911111 0.00658 0.00425 0.00323 0.0007223333 0.0025245
30DEC2001 0.0348911111 0.0640333333 0.1957333333 0.0817888889 0.0704222222 0.1054955556 0.0999888889 0.0149133333 0.4930333333 0.0888888889 0.0894444444 0.0183266667 0.0010278333 0.0748 0.0032122222 0.0004923333 0.0023998333 0.00052 0.0024476667 0.0024083333 0.0032377778 0.0010126667 0.0023866667 0.0083716667 0.0023566667 0.0020542222 0.0004526667 0.0045311111 0.00658 0.0425 0.00323 0.0007483333 0.0025245
31DEC2001 0.0618911111 0.0935333333 0.2012333333 0.0943888889 0.1231222222 0.2108955556 0.1514888889 0.0359133333 0.4930333333 0.0888888889 0.0894444444 0.0079066667 0.0010278333 0.0748 0.0032022222 0.0004923333 0.0023998333 0.000532 0.0025586667 0.0024083333 0.0035077778 0.0010126667 0.0010596667 0.0036016667 0.0012416667 0.0021532222 0.0007618333 0.0047011111 0.00658 0.00425 0.00323 0.0007003333 0.0025245
01JAN2002 0.1125911111 0.1033333333 0.2582333333 0.1172888889 0.0859222222 0.3596955556 0.1312888889 0.0168133333 0.4930333333 0.0888888889 0.0894444444 0.0080066667 0.0033236667 0.0748 0.0041422222 0.0004923333 0.0047223333 0.000564 0.0028666667 0.0024083333 0.0041077778 0.0007203333 0.0010596667 0.0103016667 0.0013526667 0.0021292222 0.0007618333 0.0056211111 0.00658 0.0437 0.00323 0.0009253333 0.0025245
02JAN2002 0.0757911111 0.0909333333 0.2123333333 0.0945888889 0.0907222222 0.1884955556 0.1516888889 0.0260133333 0.4930333333 0.0888888889 0.0894444444 0.0090366667 0.0032936667 0.0748 0.0039022222 0.0004923333 0.0049023333 0.000638 0.0028466667 0.0024083333 0.0037677778 0.0007393333 0.0026146667 0.0040416667 0.0013826667 0.0021772222 0.0004776667 0.0061511111 0.00658 0.0452 0.01934 0.0010313333 0.0025245
03JAN2002 0.1766911111 0.1349333333 0.2748333333 0.1412888889 0.1355222222 0.5860955556 0.1940888889 0.0311133333 0.4930333333 0.0888888889 0.0894444444 0.0088966667 0.0038436667 0.0748 0.0043622222 0.0024506667 0.0023998333 0.000602 0.0029266667 0.0024083333 0.0038277778 0.0007383333 0.0024256667 0.0041616667 0.0014096667 0.0022822222 0.0004806667 0.0060511111 0.00658 0.00425 0.00323 0.0009753333 0.0025245
04JAN2002 0.0910911111 0.1059333333 0.2745333333 0.1105888889 0.0886222222 0.2494955556 0.1564888889 0.0271133333 0.4930333333 0.0888888889 0.0894444444 0.0227266667 0.0060136667 0.0748 0.0038522222 0.0016806667 0.0023998333 0.000626 0.0026866667 0.0039133333 0.0039277778 0.0008313333 0.0009166667 0.0033716667 0.0015126667 0.0000522222 0.0004476667 0.0058011111 0.00658 0.00425 0.00323 0.0009873333 0.0025245
05JAN2002 0.0961911111 0.1196333333 0.3024333333 0.1360888889 0.1090222222 0.3504955556 0.1603888889 0.0339133333 0.4930333333 0.0888888889 0.0894444444 0.0078666667 0.0044536667 0.0748 0.0032022222 0.0015806667 0.0023998333 0.000705 0.0026386667 0.0024083333 0.0038477778 0.0007783333 0.0010596667 0.0003558333 0.0014206667 0.0000522222 0.0004796667 0.0054711111 0.00658 0.00425 0.00323 0.0007393333 0.0025245
06JAN2002 0.0570911111 0.0826333333 0.1960333333 0.0865888889 0.1085222222 0.0017733333 0.1583888889 0.0324133333 0.4930333333 0.0888888889 0.0894444444 0.0075266667 0.0010278333 0.03613 0.0030622222 0.0004923333 0.0023998333 0.000589 0.0024006667 0.0024083333 0.0032277778 0.0010126667 0.0010596667 0.0140016667 0.0012866667 0.0021622222 0.0004666667 0.0043611111 0.00658 0.00425 0.00323 0.0009563333 0.0025245
07JAN2002 0.0736911111 0.0828333333 0.2063333333 0.0856888889 0.0829222222 0.1366955556 0.1451888889 0.0234133333 0.4930333333 0.0888888889 0.0894444444 0.0073966667 0.0030336667 0.0748 0.0033522222 0.0004923333 0.0023998333 0.000652 0.0026216667 0.0016543333 0.0034777778 0.0010126667 0.0024706667 0.0035716667 0.0013346667 0.0000522222 0.0004666667 0.0047711111 0.00658 0.00425 0.00323 0.0008183333 0.0025245
08JAN2002 0.0643911111 0.0928333333 0.2515333333 0.0992888889 0.0650222222 0.2340955556 0.1463888889 0.0311133333 0.4930333333 0.0888888889 0.0894444444 0.0073666667 0.0010278333 0.0748 0.0033022222 0.0018706667 0.0023998333 0.001204 0.0027866667 0.0024083333 0.0035477778 0.0008623333 0.0010596667 0.0048116667 0.0015426667 0.0022492222 0.0007618333 0.0050111111 0.00658 0.0449 0.01928 0.0007863333 0.0025245
09JAN2002 0.5870911111 0.2032333333 0.5939333333 0.2670888889 0.0412222222 0.6522955556 0.1067888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0118266667 0.0210936667 0.03586 0.0043422222 0.0038406667 0.0052923333 0.001021 0.0032766667 0.0046933333 0.0047077778 0.0008683333 0.0010596667 0.0046316667 0.0022066667 0.0050722222 0.0004996667 0.0066811111 0.00658 0.00425 0.00323 0.0030233333 0.003687
10JAN2002 0.4236911111 0.1822333333 0.4758333333 0.2369888889 0.0418222222 0.8180955556 0.1502888889 0.0208133333 0.4930333333 0.0888888889 0.0894444444 0.0267266667 0.0055336667 0.03685 0.0042422222 0.0039906667 0.0023998333 0.00072 0.0033166667 0.0024083333 0.0039577778 0.0008773333 0.0025816667 0.0041216667 0.0015466667 0.0025222222 0.0004906667 0.0069911111 0.00658 0.00425 0.00323 0.0010763333 0.0025245
11JAN2002 0.1458911111 0.1153333333 0.2494333333 0.1340888889 0.0955222222 0.5136955556 0.1910888889 0.0480133333 0.4930333333 0.0888888889 0.0894444444 0.0081466667 0.0050236667 0.0748 0.0042522222 0.0026506667 0.0023998333 0.000814 0.0029766667 0.0024083333 0.0035677778 0.0007293333 0.0010596667 0.0040216667 0.0015026667 0.0022522222 0.0007618333 0.0058011111 0.00658 0.00425 0.00323 0.0010893333 0.0025245
12JAN2002 0.0722911111 0.0864333333 0.2137333333 0.1040888889 0.0999222222 0.1434955556 0.1616888889 0.0548133333 0.4930333333 0.0888888889 0.0894444444 0.0060766667 0.0010278333 0.0748 0.0030622222 0.0013606667 0.0023998333 0.000635 0.0025396667 0.0016033333 0.0032877778 0.0006873333 0.0010596667 0.0027816667 0.0013836667 0.0021382222 0.0007618333 0.0046811111 0.00658 0.00425 0.00323 0.0008093333 0.0025245
13JAN2002 0.0842911111 0.1049333333 0.2363333333 0.1100888889 0.0972222222 0.2096955556 0.1695888889 0.0583133333 0.4930333333 0.0888888889 0.0894444444 0.0067466667 0.0010278333 0.0748 0.0034422222 0.0004923333 0.0023998333 0.000756 0.0026966667 0.0024083333 0.0034177778 0.0006843333 0.0010596667 0.0030716667 0.0014666667 0.0020572222 0.0004596667 0.0048211111 0.00658 0.00425 0.00323 0.0007973333 0.0025245
14JAN2002 0.0464911111 0.0701333333 0.1913333333 0.0831888889 0.0928222222 0.1332955556 0.1251888889 0.0347133333 0.4930333333 0.0888888889 0.0894444444 0.0069766667 0.0010278333 0.0748 0.0031122222 0.0004923333 0.0023998333 0.001025 0.0025246667 0.0024083333 0.0029877778 0.0006973333 0.0010596667 0.0052616667 0.0012726667 0.0020782222 0.0004596667 0.0050311111 0.00658 0.0446 0.01907 0.0009143333 0.0025245
15JAN2002 0.1418911111 0.1041333333 0.2223333333 0.1067888889 0.0819222222 0.2112955556 0.2431888889 0.0403133333 0.4930333333 0.0888888889 0.0894444444 0.0080966667 0.0026336667 0.0748 0.0039322222 0.0033606667 0.0023998333 0.000536 0.0031666667 0.0024083333 0.0032977778 0.0008113333 0.0010596667 0.0090116667 0.0012696667 0.0000522222 0.0007618333 0.0054511111 0.00658 0.00425 0.00323 0.0008143333 0.0025245
16JAN2002 0.0747911111 0.0877333333 0.2021333333 0.0993888889 0.0802222222 0.1542955556 0.1861888889 0.0387133333 0.4930333333 0.0888888889 0.0894444444 0.0069766667 0.0020436667 0.0748 0.0033022222 0.0004923333 0.0023998333 0.0006 0.0026526667 0.0024083333 0.0031177778 0.0006873333 0.0022516667 0.0092716667 0.0012626667 0.0022312222 0.0007618333 0.0046611111 0.00658 0.0437 0.01859 0.0007093333 0.0025245
17JAN2002 0.1050911111 0.0861333333 0.1961333333 0.0992888889 0.0899222222 0.2052955556 0.1954888889 0.0474133333 0.4930333333 0.0888888889 0.0894444444 0.0087666667 0.0018136667 0.0748 0.0042922222 0.0022106667 0.0045423333 0.000576 0.0028566667 0.0024083333 0.0034077778 0.0007053333 0.0023086667 0.0003558333 0.0014756667 0.0021472222 0.0009596667 0.0058111111 0.00658 0.00425 0.00323 0.0009303333 0.0025245
18JAN2002 0.0830911111 0.1019333333 0.2039333333 0.1044888889 0.1291222222 0.2406955556 0.1864888889 0.0611133333 0.4930333333 0.0888888889 0.0894444444 0.0242266667 0.0072036667 0.0748 0.0033822222 0.0026506667 0.0023998333 0.000778 0.0030066667 0.0017803333 0.0036477778 0.0007673333 0.0010596667 0.0049816667 0.0016366667 0.0022792222 0.0004846667 0.0056011111 0.00658 0.00425 0.00323 0.0009673333 0.0025245
19JAN2002 0.0610911111 0.0834333333 0.1964333333 0.1013888889 0.1405222222 0.0017733333 0.1880888889 0.0540133333 0.4930333333 0.0888888889 0.0894444444 0.0080766667 0.0025636667 0.0748 0.0027722222 0.0013506667 0.0045723333 0.000564 0.0025396667 0.0017323333 0.0033177778 0.0006863333 0.0024226667 0.0137016667 0.0012906667 0.0024082222 0.0004876667 0.0046311111 0.00658 0.044 0.01889 0.0008183333 0.0025245
20JAN2002 0.0713911111 0.0959333333 0.1985333333 0.1068888889 0.2413222222 0.0017733333 0.2066888889 0.0829133333 0.4930333333 0.0888888889 0.0894444444 0.0082966667 0.0010278333 0.0748 0.0031322222 0.0011906667 0.0049923333 0.000642 0.0024236667 0.0024083333 0.0035277778 0.0010126667 0.0025306667 0.0055216667 0.0013976667 0.0022972222 0.0007618333 0.0051511111 0.00658 0.0479 0.00716 0.0007263333 0.0025245
21JAN2002 0.0491911111 0.0905333333 0.2079333333 0.0927888889 0.1203222222 0.2478955556 0.1277888889 0.0186133333 0.4930333333 0.0888888889 0.0894444444 0.0222266667 0.0014836667 0.0748 0.0035522222 0.0015406667 0.0023998333 0.001051 0.0026196667 0.0015763333 0.0031577778 0.0007003333 0.0010596667 0.0050116667 0.0013946667 0.0000522222 0.0004686667 0.0056711111 0.00658 0.00425 0.00323 0.0010713333 0.0025245
22JAN2002 0.0451911111 0.1013333333 0.2307333333 0.1061888889 0.0821222222 0.1864955556 0.1589888889 0.0383133333 0.4930333333 0.0888888889 0.0894444444 0.0042933333 0.0010278333 0.0748 0.0034222222 0.0016506667 0.0047823333 0.00051 0.0026766667 0.0024083333 0.0033077778 0.0007023333 0.0010596667 0.0003558333 0.0012456667 0.0022492222 0.0007618333 0.0067511111 0.00658 0.0443 0.00665 0.0006983333 0.0025245
23JAN2002 0.0464911111 0.1016333333 0.2121333333 0.1047888889 0.1662222222 0.2848955556 0.1969888889 0.0395133333 0.4930333333 0.0888888889 0.0894444444 0.0241266667 0.0010278333 0.0748 0.0031022222 0.0017406667 0.0023998333 0.000599 0.0027066667 0.0024083333 0.0035277778 0.0007973333 0.0025066667 0.0050016667 0.0014096667 0.0023212222 0.0004686667 0.0054211111 0.00658 0.00425 0.02828 0.0008143333 0.0025245
24JAN2002 0.0425911111 0.0984333333 0.1984333333 0.0926888889 0.1462222222 0.2216955556 0.1933888889 0.0411133333 0.4930333333 0.0888888889 0.0894444444 0.0089466667 0.0010426667 0.0748 0.0032822222 0.0018606667 0.0023998333 0.000559 0.0027466667 0.0024083333 0.0034177778 0.0007983333 0.0010596667 0.0003558333 0.0012886667 0.0000522222 0.0004586667 0.0053211111 0.00658 0.0473 0.00323 0.0007593333 0.0025245
25JAN2002 0.0858911111 0.1172333333 0.2318333333 0.1123888889 0.1319222222 0.3362955556 0.1324888889 0.0301133333 0.4930333333 0.0888888889 0.0894444444 0.0083766667 0.0010278333 0.0748 0.0038222222 0.0017406667 0.0023998333 0.000887 0.0026966667 0.0024083333 0.0035877778 0.0007253333 0.0010596667 0.0040716667 0.0019766667 0.0028072222 0.0007618333 0.0053511111 0.00658 0.0434 0.01862 0.0010053333 0.003597
26JAN2002 0.0374911111 0.0846333333 0.2192333333 0.0913888889 0.0792222222 0.1494955556 0.1189888889 0.0159133333 0.4930333333 0.0888888889 0.0894444444 0.0190266667 0.0010278333 0.0748 0.0033922222 0.0015906667 0.0023998333 0.000578 0.0026396667 0.0024083333 0.0033777778 0.0007143333 0.0010596667 0.0076916667 0.0014296667 0.0000522222 0.0007618333 0.0051011111 0.00658 0.00425 0.01973 0.0007503333 0.003987
27JAN2002 0.0416911111 0.1057333333 0.2338333333 0.1130888889 0.1322222222 0.2360955556 0.1312888889 0.0287133333 0.4930333333 0.0888888889 0.0894444444 0.0068466667 0.0008246667 0.0748 0.0034522222 0.0004923333 0.0049023333 0.000565 0.0025676667 0.0024083333 0.0036377778 0.0007013333 0.0010596667 0.0079216667 0.0012446667 0.0022642222 0.0004756667 0.0050711111 0.00658 0.0449 0.0068 0.0006903333 0.0025245
28JAN2002 0.0669911111 0.1434333333 0.2689333333 0.1377888889 0.1924222222 0.5086955556 0.1334888889 0.0290133333 0.4930333333 0.0888888889 0.0894444444 0.0254266667 0.0013136667 0.0748 0.0038922222 0.0020206667 0.0023998333 0.000627 0.0027766667 0.0024083333 0.0040777778 0.0007883333 0.0022516667 0.0044116667 0.0013216667 0.0022672222 0.0004536667 0.0059611111 0.00658 0.00425 0.00323 0.0008073333 0.0025245
29JAN2002 0.0564911111 0.1569333333 0.2943333333 0.1811888889 0.1842222222 0.6514955556 0.1622888889 0.0329133333 0.4930333333 0.0888888889 0.0894444444 0.0095466667 0.0054936667 0.03637 0.0041022222 0.0067006667 0.0051723333 0.000553 0.0038066667 0.0024083333 0.0041877778 0.0009133333 0.0025636667 0.0003558333 0.0015276667 0.0022942222 0.0004986667 0.0064811111 0.00658 0.00425 0.00323 0.0009443333 0.0025245
30JAN2002 0.0455911111 0.0847333333 0.2009333333 0.0891888889 0.0657222222 0.1242955556 0.1663888889 0.0410133333 0.4930333333 0.0888888889 0.0894444444 0.0200266667 0.0022636667 0.0748 0.0027222222 0.0031906667 0.0023998333 0.000541 0.0031366667 0.0024083333 0.0029377778 0.0007543333 0.0024526667 0.0090816667 0.0012926667 0.0022012222 0.0009576667 0.0046611111 0.00658 0.00425 0.00323 0.0007653333 0.0025245
31JAN2002 0.0003188889 0.0941333333 0.2012333333 0.0882888889 0.0415222222 0.1130955556 0.1470888889 0.0386133333 0.4930333333 0.0888888889 0.0894444444 0.0069766667 0.0018836667 0.0748 0.0026922222 0.0026806667 0.0023998333 0.000533 0.0029966667 0.0024083333 0.0029377778 0.0008133333 0.0024826667 0.0024116667 0.0012146667 0.0020302222 0.0009076667 0.0042111111 0.00658 0.00425 0.00323 0.0007533333 0.0025245
01FEB2002 0.0003188889 0.0763333333 0.1896333333 0.0823888889 0.0487222222 0.0818955556 0.1169888889 0.0398133333 0.4930333333 0.0888888889 0.0894444444 0.0065966667 0.0016136667 0.0748 0.0029122222 0.0014906667 0.0023998333 0.000527 0.0026046667 0.0024083333 0.0029477778 0.0006773333 0.0008866667 0.0029216667 0.0011516667 0.0018652222 0.0007618333 0.0040511111 0.00658 0.00425 0.00323 0.0006943333 0.0025245
02FEB2002 0.1024911111 0.1503333333 0.2599333333 0.1308888889 0.0950222222 0.2404955556 0.2389888889 0.0577133333 0.4930333333 0.0888888889 0.0894444444 0.0072066667 0.0029136667 0.0748 0.0032922222 0.0020006667 0.0023998333 0.000539 0.0027766667 0.0024083333 0.0032977778 0.0007623333 0.0010596667 0.0095916667 0.0013366667 0.0000522222 0.0007618333 0.0046411111 0.00658 0.00425 0.00323 0.0007363333 0.0025245
03FEB2002 0.0003188889 0.0778333333 0.2100333333 0.0970888889 0.0719222222 0.1240955556 0.1315888889 0.0386133333 0.4930333333 0.0888888889 0.0894444444 0.0189266667 0.0010278333 0.0748 0.0030022222 0.0012906667 0.0023998333 0.000551 0.0024866667 0.0020233333 0.0032177778 0.0010126667 0.0010596667 0.0081516667 0.0016066667 0.0022432222 0.0007618333 0.0043411111 0.00658 0.0464 0.00323 0.0010923333 0.003867
04FEB2002 0.0327911111 0.0880333333 0.2058333333 0.0989888889 0.0847222222 0.1310955556 0.1600888889 0.0358133333 0.4930333333 0.0888888889 0.0894444444 0.0081266667 0.0027036667 0.0748 0.0033822222 0.0027606667 0.0023998333 0.000515 0.0030166667 0.0024083333 0.0033577778 0.0008113333 0.0010596667 0.0003558333 0.0012966667 0.0021082222 0.0004546667 0.0053111111 0.00658 0.00425 0.00323 0.0008203333 0.0025245
05FEB2002 0.0757911111 0.1190333333 0.2506333333 0.1269888889 0.0664222222 0.2126955556 0.1837888889 0.0409133333 0.4930333333 0.0888888889 0.0894444444 0.0077666667 0.0010278333 0.0748 0.0039722222 0.0015806667 0.0046923333 0.000507 0.0026516667 0.0024083333 0.0034677778 0.0006893333 0.0010596667 0.0084716667 0.0013066667 0.0023572222 0.0004696667 0.0049711111 0.00658 0.00425 0.01943 0.0007323333 0.0025245
06FEB2002 0.0447911111 0.1153333333 0.2592333333 0.1431888889 0.0470222222 0.1872955556 0.1647888889 0.0383133333 0.4930333333 0.0888888889 0.0894444444 0.0081766667 0.0010278333 0.0748 0.0041522222 0.0017906667 0.0023998333 0.000559 0.0027066667 0.0024083333 0.0036477778 0.0007143333 0.0009226667 0.0003558333 0.0013646667 0.0000522222 0.0004506667 0.0055211111 0.00658 0.041 0.00632 0.0007083333 0.0025245
07FEB2002 0.1288911111 0.1757333333 0.2955333333 0.1636888889 0.0978222222 0.4988955556 0.2450888889 0.0607133333 0.4930333333 0.0888888889 0.0894444444 0.0084966667 0.0010278333 0.03694 0.0040522222 0.0035506667 0.0051723333 0.000621 0.0032266667 0.0016873333 0.0038377778 0.0007783333 0.0026806667 0.0003558333 0.0013836667 0.0000522222 0.0004756667 0.0057911111 0.00658 0.00425 0.00323 0.0008923333 0.0025245
08FEB2002 0.0403911111 0.1235333333 0.2458333333 0.1310888889 0.0849222222 0.2788955556 0.1704888889 0.0380133333 0.4930333333 0.0888888889 0.0894444444 0.0076966667 0.0125936667 0.0748 0.0032322222 0.0017306667 0.0023998333 0.000714 0.0026866667 0.0018613333 0.0033077778 0.0007323333 0.0010596667 0.0113016667 0.0018566667 0.0000522222 0.0007618333 0.0050311111 0.00658 0.0425 0.01829 0.0010873333 0.0025245
09FEB2002 0.0445911111 0.1137333333 0.2341333333 0.1160888889 0.0967222222 0.1490955556 0.1981888889 0.0719133333 0.4930333333 0.0888888889 0.0894444444 0.0076066667 0.0010278333 0.0748 0.0033722222 0.0014606667 0.0023998333 0.000517 0.0025856667 0.0024083333 0.0033077778 0.0010126667 0.0010596667 0.0003558333 0.0012386667 0.0022252222 0.0007618333 0.0049811111 0.00658 0.00425 0.00323 0.0007093333 0.0025245
10FEB2002 0.0353911111 0.0731333333 0.1870333333 0.0812888889 0.0530222222 0.0824955556 0.1085888889 0.0146133333 0.4930333333 0.0888888889 0.0894444444 0.0068066667 0.0016236667 0.0748 0.0025722222 0.0004923333 0.0023998333 0.000526 0.0023496667 0.0024083333 0.0027277778 0.0010126667 0.0010596667 0.0099716667 0.0011806667 0.0020122222 0.0004596667 0.0040411111 0.00658 0.00425 0.00323 0.0006643333 0.0025245
11FEB2002 0.0418911111 0.0923333333 0.2050333333 0.0908888889 0.0502222222 0.1308955556 0.1114888889 0.0186133333 0.4930333333 0.0888888889 0.0894444444 0.0065666667 0.0010096667 0.0748 0.0031222222 0.0013606667 0.0023998333 0.000972 0.0025256667 0.0044233333 0.0028077778 0.0006983333 0.0010596667 0.0030016667 0.0013096667 0.0021922222 0.0007618333 0.0043111111 0.00658 0.0473 0.02018 0.0007483333 0.003867
12FEB2002 0.0695911111 0.0878333333 0.2119333333 0.0907888889 0.0523222222 0.1218955556 0.1211888889 0.0280133333 0.4930333333 0.0888888889 0.0894444444 0.0070866667 0.0010278333 0.0748 0.0031822222 0.0004923333 0.0023998333 0.000501 0.0026866667 0.0039733333 0.0029977778 0.0007003333 0.0024196667 0.0003558333 0.0012136667 0.0000522222 0.0004546667 0.0055411111 0.00658 0.00425 0.00323 0.0007023333 0.0025245
13FEB2002 0.1277911111 0.1076333333 0.2382333333 0.1097888889 0.1020222222 0.1950955556 0.2061888889 0.0247133333 0.4930333333 0.0888888889 0.0894444444 0.0070866667 0.0010278333 0.0748 0.0036922222 0.0004923333 0.0023998333 0.000536 0.0028466667 0.0024083333 0.0031677778 0.0007073333 0.0023806667 0.0083816667 0.0013116667 0.0020932222 0.0007618333 0.0050011111 0.00658 0.0449 0.01919 0.0006963333 0.0025245
